WARNING 2025-04-29 23:58:18,068 log 2192619 140144682188800 Bad Request: /api/order/
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/rest_framework/generics.py", line 175, in paginate_queryset
    return self.paginator.paginate_queryset(queryset, self.request, view=self)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/rest_framework/pagination.py", line 222, in paginate_queryset
    return list(self.page)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/core/paginator.py", line 174, in __len__
    return len(self.object_list)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/models/query.py", line 380, in __len__
    self._fetch_all()
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/models/query.py", line 1881, in _fetch_all
    self._result_cache = list(self._iterable_class(self))
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/models/query.py", line 91, in __iter__
    results = compiler.execute_sql(
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/models/sql/compiler.py", line 1562, in execute_sql
    cursor.execute(sql, params)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/backends/utils.py", line 102, in execute
    return super().execute(sql, params)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/backends/utils.py", line 67, in execute
    return self._execute_with_wrappers(
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/backends/utils.py", line 80, in _execute_with_wrappers
    return executor(sql, params, many, context)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/backends/utils.py", line 84, in _execute
    with self.db.wrap_database_errors:
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/utils.py", line 91, in __exit__
    raise dj_exc_value.with_traceback(traceback) from exc_value
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/backends/utils.py", line 89, in _execute
    return self.cursor.execute(sql, params)
django.db.utils.ProgrammingError: column rumah_akrilik_app_order.total_orders does not exist
LINE 1: ...asang", "rumah_akrilik_app_order"."biaya_survey", "rumah_akr...
                                                             ^

ERROR 2025-05-02 15:14:08,137 log 2283358 139903265124352 Internal Server Error: /api/order/
Traceback (most recent call last):
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/backends/utils.py", line 89, in _execute
    return self.cursor.execute(sql, params)
psycopg2.errors.UndefinedColumn: column rumah_akrilik_app_order.total_orders does not exist
LINE 1: ...asang", "rumah_akrilik_app_order"."biaya_survey", "rumah_akr...
                                                             ^


The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/views/decorators/csrf.py", line 56, in wrapper_view
    return view_func(*args, **kwargs)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/rest_framework/viewsets.py", line 124, in view
    return self.dispatch(request, *args, **kwargs)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/rest_framework/views.py", line 509, in dispatch
    response = self.handle_exception(exc)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/rest_framework/views.py", line 469, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/rest_framework/views.py", line 480, in raise_uncaught_exception
    raise exc
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/rest_framework/views.py", line 506, in dispatch
    response = handler(request, *args, **kwargs)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/rest_framework/mixins.py", line 40, in list
    page = self.paginate_queryset(queryset)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/rest_framework/generics.py", line 175, in paginate_queryset
    return self.paginator.paginate_queryset(queryset, self.request, view=self)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/rest_framework/pagination.py", line 222, in paginate_queryset
    return list(self.page)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/core/paginator.py", line 174, in __len__
    return len(self.object_list)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/models/query.py", line 380, in __len__
    self._fetch_all()
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/models/query.py", line 1881, in _fetch_all
    self._result_cache = list(self._iterable_class(self))
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/models/query.py", line 91, in __iter__
    results = compiler.execute_sql(
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/models/sql/compiler.py", line 1562, in execute_sql
    cursor.execute(sql, params)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/backends/utils.py", line 102, in execute
    return super().execute(sql, params)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/backends/utils.py", line 67, in execute
    return self._execute_with_wrappers(
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/backends/utils.py", line 80, in _execute_with_wrappers
    return executor(sql, params, many, context)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/backends/utils.py", line 84, in _execute
    with self.db.wrap_database_errors:
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/utils.py", line 91, in __exit__
    raise dj_exc_value.with_traceback(traceback) from exc_value
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/backends/utils.py", line 89, in _execute
    return self.cursor.execute(sql, params)
django.db.utils.ProgrammingError: column rumah_akrilik_app_order.total_orders does not exist
LINE 1: ...asang", "rumah_akrilik_app_order"."biaya_survey", "rumah_akr...
                                                             ^

ERROR 2025-05-02 15:14:54,425 log 2283359 139903265124352 Internal Server Error: /api/order/
Traceback (most recent call last):
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/backends/utils.py", line 89, in _execute
    return self.cursor.execute(sql, params)
psycopg2.errors.UndefinedColumn: column rumah_akrilik_app_order.total_orders does not exist
LINE 1: ...asang", "rumah_akrilik_app_order"."biaya_survey", "rumah_akr...
                                                             ^


The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/views/decorators/csrf.py", line 56, in wrapper_view
    return view_func(*args, **kwargs)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/rest_framework/viewsets.py", line 124, in view
    return self.dispatch(request, *args, **kwargs)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/rest_framework/views.py", line 509, in dispatch
    response = self.handle_exception(exc)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/rest_framework/views.py", line 469, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/rest_framework/views.py", line 480, in raise_uncaught_exception
    raise exc
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/rest_framework/views.py", line 506, in dispatch
    response = handler(request, *args, **kwargs)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/rest_framework/mixins.py", line 40, in list
    page = self.paginate_queryset(queryset)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/rest_framework/generics.py", line 175, in paginate_queryset
    return self.paginator.paginate_queryset(queryset, self.request, view=self)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/rest_framework/pagination.py", line 222, in paginate_queryset
    return list(self.page)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/core/paginator.py", line 174, in __len__
    return len(self.object_list)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/models/query.py", line 380, in __len__
    self._fetch_all()
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/models/query.py", line 1881, in _fetch_all
    self._result_cache = list(self._iterable_class(self))
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/models/query.py", line 91, in __iter__
    results = compiler.execute_sql(
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/models/sql/compiler.py", line 1562, in execute_sql
    cursor.execute(sql, params)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/backends/utils.py", line 102, in execute
    return super().execute(sql, params)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/backends/utils.py", line 67, in execute
    return self._execute_with_wrappers(
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/backends/utils.py", line 80, in _execute_with_wrappers
    return executor(sql, params, many, context)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/backends/utils.py", line 84, in _execute
    with self.db.wrap_database_errors:
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/utils.py", line 91, in __exit__
    raise dj_exc_value.with_traceback(traceback) from exc_value
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/backends/utils.py", line 89, in _execute
    return self.cursor.execute(sql, params)
django.db.utils.ProgrammingError: column rumah_akrilik_app_order.total_orders does not exist
LINE 1: ...asang", "rumah_akrilik_app_order"."biaya_survey", "rumah_akr...
                                                             ^

ERROR 2025-05-02 15:18:07,686 log 2283355 139903265124352 Internal Server Error: /api/order/
Traceback (most recent call last):
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/backends/utils.py", line 89, in _execute
    return self.cursor.execute(sql, params)
psycopg2.errors.UndefinedColumn: column rumah_akrilik_app_order.total_orders does not exist
LINE 1: ...asang", "rumah_akrilik_app_order"."biaya_survey", "rumah_akr...
                                                             ^


The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/views/decorators/csrf.py", line 56, in wrapper_view
    return view_func(*args, **kwargs)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/rest_framework/viewsets.py", line 124, in view
    return self.dispatch(request, *args, **kwargs)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/rest_framework/views.py", line 509, in dispatch
    response = self.handle_exception(exc)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/rest_framework/views.py", line 469, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/rest_framework/views.py", line 480, in raise_uncaught_exception
    raise exc
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/rest_framework/views.py", line 506, in dispatch
    response = handler(request, *args, **kwargs)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/rest_framework/mixins.py", line 40, in list
    page = self.paginate_queryset(queryset)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/rest_framework/generics.py", line 175, in paginate_queryset
    return self.paginator.paginate_queryset(queryset, self.request, view=self)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/rest_framework/pagination.py", line 222, in paginate_queryset
    return list(self.page)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/core/paginator.py", line 174, in __len__
    return len(self.object_list)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/models/query.py", line 380, in __len__
    self._fetch_all()
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/models/query.py", line 1881, in _fetch_all
    self._result_cache = list(self._iterable_class(self))
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/models/query.py", line 91, in __iter__
    results = compiler.execute_sql(
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/models/sql/compiler.py", line 1562, in execute_sql
    cursor.execute(sql, params)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/backends/utils.py", line 102, in execute
    return super().execute(sql, params)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/backends/utils.py", line 67, in execute
    return self._execute_with_wrappers(
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/backends/utils.py", line 80, in _execute_with_wrappers
    return executor(sql, params, many, context)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/backends/utils.py", line 84, in _execute
    with self.db.wrap_database_errors:
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/utils.py", line 91, in __exit__
    raise dj_exc_value.with_traceback(traceback) from exc_value
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/backends/utils.py", line 89, in _execute
    return self.cursor.execute(sql, params)
django.db.utils.ProgrammingError: column rumah_akrilik_app_order.total_orders does not exist
LINE 1: ...asang", "rumah_akrilik_app_order"."biaya_survey", "rumah_akr...
                                                             ^

ERROR 2025-05-02 15:18:31,206 log 2283357 139903265124352 Internal Server Error: /api/order/
Traceback (most recent call last):
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/backends/utils.py", line 89, in _execute
    return self.cursor.execute(sql, params)
psycopg2.errors.UndefinedColumn: column rumah_akrilik_app_order.total_orders does not exist
LINE 1: ...asang", "rumah_akrilik_app_order"."biaya_survey", "rumah_akr...
                                                             ^


The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/views/decorators/csrf.py", line 56, in wrapper_view
    return view_func(*args, **kwargs)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/rest_framework/viewsets.py", line 124, in view
    return self.dispatch(request, *args, **kwargs)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/rest_framework/views.py", line 509, in dispatch
    response = self.handle_exception(exc)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/rest_framework/views.py", line 469, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/rest_framework/views.py", line 480, in raise_uncaught_exception
    raise exc
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/rest_framework/views.py", line 506, in dispatch
    response = handler(request, *args, **kwargs)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/rest_framework/mixins.py", line 40, in list
    page = self.paginate_queryset(queryset)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/rest_framework/generics.py", line 175, in paginate_queryset
    return self.paginator.paginate_queryset(queryset, self.request, view=self)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/rest_framework/pagination.py", line 222, in paginate_queryset
    return list(self.page)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/core/paginator.py", line 174, in __len__
    return len(self.object_list)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/models/query.py", line 380, in __len__
    self._fetch_all()
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/models/query.py", line 1881, in _fetch_all
    self._result_cache = list(self._iterable_class(self))
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/models/query.py", line 91, in __iter__
    results = compiler.execute_sql(
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/models/sql/compiler.py", line 1562, in execute_sql
    cursor.execute(sql, params)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/backends/utils.py", line 102, in execute
    return super().execute(sql, params)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/backends/utils.py", line 67, in execute
    return self._execute_with_wrappers(
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/backends/utils.py", line 80, in _execute_with_wrappers
    return executor(sql, params, many, context)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/backends/utils.py", line 84, in _execute
    with self.db.wrap_database_errors:
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/utils.py", line 91, in __exit__
    raise dj_exc_value.with_traceback(traceback) from exc_value
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/backends/utils.py", line 89, in _execute
    return self.cursor.execute(sql, params)
django.db.utils.ProgrammingError: column rumah_akrilik_app_order.total_orders does not exist
LINE 1: ...asang", "rumah_akrilik_app_order"."biaya_survey", "rumah_akr...
                                                             ^

WARNING 2025-05-02 15:30:44,461 log 2283359 139903265124352 Not Found: /api/.env
WARNING 2025-05-02 15:31:08,898 log 2283357 139903265124352 Not Found: /api/.git/config
ERROR 2025-05-02 15:39:11,165 log 2284275 140309740941312 Internal Server Error: /api/order/
Traceback (most recent call last):
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/backends/utils.py", line 89, in _execute
    return self.cursor.execute(sql, params)
psycopg2.errors.UndefinedColumn: column rumah_akrilik_app_order.total_orders does not exist
LINE 1: ...asang", "rumah_akrilik_app_order"."biaya_survey", "rumah_akr...
                                                             ^


The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/views/decorators/csrf.py", line 56, in wrapper_view
    return view_func(*args, **kwargs)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/rest_framework/viewsets.py", line 124, in view
    return self.dispatch(request, *args, **kwargs)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/rest_framework/views.py", line 509, in dispatch
    response = self.handle_exception(exc)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/rest_framework/views.py", line 469, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/rest_framework/views.py", line 480, in raise_uncaught_exception
    raise exc
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/rest_framework/views.py", line 506, in dispatch
    response = handler(request, *args, **kwargs)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/rest_framework/mixins.py", line 40, in list
    page = self.paginate_queryset(queryset)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/rest_framework/generics.py", line 175, in paginate_queryset
    return self.paginator.paginate_queryset(queryset, self.request, view=self)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/rest_framework/pagination.py", line 222, in paginate_queryset
    return list(self.page)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/core/paginator.py", line 174, in __len__
    return len(self.object_list)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/models/query.py", line 380, in __len__
    self._fetch_all()
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/models/query.py", line 1881, in _fetch_all
    self._result_cache = list(self._iterable_class(self))
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/models/query.py", line 91, in __iter__
    results = compiler.execute_sql(
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/models/sql/compiler.py", line 1562, in execute_sql
    cursor.execute(sql, params)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/backends/utils.py", line 102, in execute
    return super().execute(sql, params)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/backends/utils.py", line 67, in execute
    return self._execute_with_wrappers(
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/backends/utils.py", line 80, in _execute_with_wrappers
    return executor(sql, params, many, context)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/backends/utils.py", line 84, in _execute
    with self.db.wrap_database_errors:
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/utils.py", line 91, in __exit__
    raise dj_exc_value.with_traceback(traceback) from exc_value
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/backends/utils.py", line 89, in _execute
    return self.cursor.execute(sql, params)
django.db.utils.ProgrammingError: column rumah_akrilik_app_order.total_orders does not exist
LINE 1: ...asang", "rumah_akrilik_app_order"."biaya_survey", "rumah_akr...
                                                             ^

ERROR 2025-05-02 15:39:59,220 log 2284277 140309740941312 Internal Server Error: /api/order/
Traceback (most recent call last):
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/backends/utils.py", line 89, in _execute
    return self.cursor.execute(sql, params)
psycopg2.errors.UndefinedColumn: column rumah_akrilik_app_order.total_orders does not exist
LINE 1: ...asang", "rumah_akrilik_app_order"."biaya_survey", "rumah_akr...
                                                             ^


The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/views/decorators/csrf.py", line 56, in wrapper_view
    return view_func(*args, **kwargs)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/rest_framework/viewsets.py", line 124, in view
    return self.dispatch(request, *args, **kwargs)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/rest_framework/views.py", line 509, in dispatch
    response = self.handle_exception(exc)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/rest_framework/views.py", line 469, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/rest_framework/views.py", line 480, in raise_uncaught_exception
    raise exc
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/rest_framework/views.py", line 506, in dispatch
    response = handler(request, *args, **kwargs)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/rest_framework/mixins.py", line 40, in list
    page = self.paginate_queryset(queryset)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/rest_framework/generics.py", line 175, in paginate_queryset
    return self.paginator.paginate_queryset(queryset, self.request, view=self)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/rest_framework/pagination.py", line 222, in paginate_queryset
    return list(self.page)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/core/paginator.py", line 174, in __len__
    return len(self.object_list)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/models/query.py", line 380, in __len__
    self._fetch_all()
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/models/query.py", line 1881, in _fetch_all
    self._result_cache = list(self._iterable_class(self))
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/models/query.py", line 91, in __iter__
    results = compiler.execute_sql(
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/models/sql/compiler.py", line 1562, in execute_sql
    cursor.execute(sql, params)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/backends/utils.py", line 102, in execute
    return super().execute(sql, params)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/backends/utils.py", line 67, in execute
    return self._execute_with_wrappers(
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/backends/utils.py", line 80, in _execute_with_wrappers
    return executor(sql, params, many, context)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/backends/utils.py", line 84, in _execute
    with self.db.wrap_database_errors:
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/utils.py", line 91, in __exit__
    raise dj_exc_value.with_traceback(traceback) from exc_value
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/backends/utils.py", line 89, in _execute
    return self.cursor.execute(sql, params)
django.db.utils.ProgrammingError: column rumah_akrilik_app_order.total_orders does not exist
LINE 1: ...asang", "rumah_akrilik_app_order"."biaya_survey", "rumah_akr...
                                                             ^

ERROR 2025-05-02 15:40:23,168 log 2284277 140309740941312 Internal Server Error: /api/order/
Traceback (most recent call last):
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/backends/utils.py", line 89, in _execute
    return self.cursor.execute(sql, params)
psycopg2.errors.UndefinedColumn: column rumah_akrilik_app_order.total_orders does not exist
LINE 1: ...asang", "rumah_akrilik_app_order"."biaya_survey", "rumah_akr...
                                                             ^


The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/views/decorators/csrf.py", line 56, in wrapper_view
    return view_func(*args, **kwargs)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/rest_framework/viewsets.py", line 124, in view
    return self.dispatch(request, *args, **kwargs)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/rest_framework/views.py", line 509, in dispatch
    response = self.handle_exception(exc)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/rest_framework/views.py", line 469, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/rest_framework/views.py", line 480, in raise_uncaught_exception
    raise exc
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/rest_framework/views.py", line 506, in dispatch
    response = handler(request, *args, **kwargs)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/rest_framework/mixins.py", line 40, in list
    page = self.paginate_queryset(queryset)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/rest_framework/generics.py", line 175, in paginate_queryset
    return self.paginator.paginate_queryset(queryset, self.request, view=self)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/rest_framework/pagination.py", line 222, in paginate_queryset
    return list(self.page)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/core/paginator.py", line 174, in __len__
    return len(self.object_list)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/models/query.py", line 380, in __len__
    self._fetch_all()
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/models/query.py", line 1881, in _fetch_all
    self._result_cache = list(self._iterable_class(self))
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/models/query.py", line 91, in __iter__
    results = compiler.execute_sql(
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/models/sql/compiler.py", line 1562, in execute_sql
    cursor.execute(sql, params)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/backends/utils.py", line 102, in execute
    return super().execute(sql, params)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/backends/utils.py", line 67, in execute
    return self._execute_with_wrappers(
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/backends/utils.py", line 80, in _execute_with_wrappers
    return executor(sql, params, many, context)
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/backends/utils.py", line 84, in _execute
    with self.db.wrap_database_errors:
  File "/root/rumah-akrilik/venv/lib/python3.10/site-packages/django/db/utils.py", line 91, in __exit__
    raise dj_exc_value.with_traceback(traceback) from exc_value
